"","Código do Município","Município","Estado","Ano de Referência","Código do Prestador","Prestador","Sigla do Prestador","Abrangência","Tipo de Serviço","Natureza Jurídica","G05A - Quantidade total de municípios atendidos com abastecimento de água","G05B - Quantidade total de municípios atendidos com esgotamento sanitário","G06A - População urbana residente do(s) município(s) com abastecimento de água","G06B - População urbana residente do(s) município(s) com esgotamento sanitário","G12A - População total residente do(s) município(s) com abastecimento de água, segundo o IBGE","G12B - População total residente do(s) município(s) com esgotamento sanitário, segundo o IBGE","GE001 - Quantidade de municípios atendidos com abastecimento de água com delegação em vigor","GE002 - Quantidade de municípios atendidos com abastecimento de água com delegação vencida","GE003 - Quantidade de municípios atendidos com abastecimento de água sem delegação","GE005 - Quantidade total de municípios atendidos","GE008 - Quantidade de Sedes municipais atendidas com abastecimento de água","GE009 - Quantidade de Sedes municipais atendidas com esgotamento sanitário","GE010 - Quantidade de Localidades (excluídas as sedes) atendidas com abastecimento de água","GE011 - Quantidade de Localidades (excluídas as sedes) atendidas com esgotamento sanitário","GE014 - Quantidade de municípios atendidos com esgotamento sanitário com delegação em vigor","GE015 - Quantidade de municípios atendidos com esgotamento sanitário com delegação vencida","GE016 - Quantidade de municípios atendidos com esgotamento sanitário sem delegação","GE017 - Ano de vencimento da delegação de abastecimento de água","GE018 - Ano de vencimento da delegação de esgotamento sanitário","GE025 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação em vigor","GE026 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação vencida para prestar esses serviços","GE028 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação em vigor para prestar esses serviços","GE029 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação vencida para prestar esses serviços"
"808",290990,"Curaçá","BA",2011,29099011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,13819,13819,32403,32403,NA,NA,NA,1,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",290990,"Curaçá","BA",2010,29099011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,13719,13719,32168,32168,NA,NA,NA,1,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",290990,"Curaçá","BA",2006,29099011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,11861,11861,31747,31747,NA,NA,NA,1,1,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",290990,"Curaçá","BA",2005,29099011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,11699,11699,31313,31313,NA,NA,NA,1,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",290990,"Curaçá","BA",2004,29099011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,11532,11532,30866,30866,NA,NA,NA,1,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",290990,"Curaçá","BA",2003,29099011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,11229,11229,30057,30057,NA,NA,NA,1,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",290990,"Curaçá","BA",2002,29099011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,10750,10750,29671,29671,NA,NA,NA,1,1,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815",290990,"Curaçá","BA",1999,29099011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,9762,9762,25455,25455,NA,NA,NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816",290990,"Curaçá","BA",1998,29099011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,10112,10112,25381,25381,NA,NA,NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",291010,"Dom Basílio","BA",2010,29101011,"Serviço Autônomo de Água e Esgotos","SAAE","Local","Água e Esgoto","Autarquia",1,1,2241,2241,11355,11355,NA,NA,NA,1,1,0,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",290050,"Érico Cardoso","BA",2016,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,2117,NA,11405,NA,NA,NA,NA,1,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819",290050,"Érico Cardoso","BA",2015,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,2123,NA,11437,NA,NA,NA,NA,1,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",290050,"Érico Cardoso","BA",2014,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,2130,NA,11472,NA,NA,NA,NA,1,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",290050,"Érico Cardoso","BA",2013,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,2137,NA,11509,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",290050,"Érico Cardoso","BA",2012,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,1995,NA,10746,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",290050,"Érico Cardoso","BA",2010,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,2016,NA,10859,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824",290050,"Érico Cardoso","BA",2008,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,1581,NA,10809,NA,NA,NA,NA,1,1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825",290050,"Érico Cardoso","BA",2007,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,1552,NA,10609,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826",290050,"Érico Cardoso","BA",2006,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,1359,NA,12504,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",290050,"Érico Cardoso","BA",2005,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,1409,NA,12958,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",290050,"Érico Cardoso","BA",2004,29005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,1393,NA,12814,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829",291075,"Fátima","BA",2017,29107511,"Prefeitura Municipal de Fátima","PMF","Local","Esgoto","Administração pública direta",0,1,7226,7226,18443,18443,NA,NA,NA,1,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830",291077,"Feira da Mata","BA",2011,29107711,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,3241,NA,6181,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831",291077,"Feira da Mata","BA",2010,29107711,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,3243,NA,6184,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832",291077,"Feira da Mata","BA",2009,29107711,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,3339,NA,6562,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833",291100,"Floresta Azul","BA",2012,29110011,"Prefeitura Municipal de Floresta Azul","PMFA","Local","Esgoto","Administração pública direta",0,1,7341,7341,10657,10657,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",291100,"Floresta Azul","BA",2011,29110011,"Prefeitura Municipal de Floresta Azul","PMFA","Local","Esgoto","Administração pública direta",0,1,7305,7305,10605,10605,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",291100,"Floresta Azul","BA",2010,29110011,"Prefeitura Municipal de Floresta Azul","PMFA","Local","Esgoto","Administração pública direta",0,1,7343,7343,10660,10660,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",291120,"Gandu","BA",2015,29112012,"Prefeitura Municipal de Gandu","PMG","Local","Esgoto","Administração pública direta",0,1,26874,26874,32809,32809,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",291120,"Gandu","BA",2009,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,25878,NA,31819,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",291120,"Gandu","BA",2008,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,25546,NA,31410,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839",291120,"Gandu","BA",2007,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,24473,NA,30091,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840",291120,"Gandu","BA",2006,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,22478,NA,27675,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",291120,"Gandu","BA",2005,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,22416,NA,27598,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",291120,"Gandu","BA",2004,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,22352,NA,27519,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",291120,"Gandu","BA",2003,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,22235,NA,27375,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",291120,"Gandu","BA",2002,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,36000,NA,27307,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845",291120,"Gandu","BA",2001,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,36000,0,27244,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846",291120,"Gandu","BA",2000,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",NA,NA,22062,0,27160,0,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847",291120,"Gandu","BA",1999,29112011,"Serviço Autônomo de Água e   Esgoto","SAAE","Local","Água","Autarquia",1,NA,27000,0,32958,0,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",291125,"Gavião","BA",2017,29112511,"Prefeitura Municipal de Gavião","pmg","Local","Esgoto","Administração pública direta",0,1,2629,2629,4725,4725,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",291125,"Gavião","BA",2016,29112511,"Prefeitura Municipal de Gavião","pmg","Local","Esgoto","Administração pública direta",0,1,2638,2638,4740,4740,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850",291125,"Gavião","BA",2015,29112511,"Prefeitura Municipal de Gavião","pmg","Local","Esgoto","Administração pública direta",0,1,2622,2622,4712,4712,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851",291140,"Glória","BA",2016,29114011,"Prefeitura Municipal de Glória","PMG","Local","Esgoto","Administração pública direta",0,1,2965,2965,15810,15810,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852",291140,"Glória","BA",2015,29114011,"Prefeitura Municipal de Glória","PMG","Local","Esgoto","Administração pública direta",0,1,3014,3014,16072,16072,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853",291140,"Glória","BA",2014,29114011,"Prefeitura Municipal de Glória","PMG","Local","Esgoto","Administração pública direta",0,1,3008,3008,16039,16039,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854",291140,"Glória","BA",2013,29114011,"Prefeitura Municipal de Glória","PMG","Local","Esgoto","Administração pública direta",NA,1,NA,3001,NA,16003,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855",291140,"Glória","BA",2012,29114011,"Prefeitura Municipal de Glória","PMG","Local","Água e Esgoto","Administração pública direta",1,1,2834,2834,15114,15114,NA,NA,NA,1,0,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856",291150,"Gongogi","BA",2014,29115011,"Prefeitura Municipal de Gongogi","PMG","Local","Esgoto","Administração pública direta",0,1,5265,5265,8212,8212,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857",291180,"Guaratinga","BA",2015,29118011,"Prefeitura Municipal de Guaratinga","PMG","Local","Esgoto","Administração pública direta",0,1,10514,10514,22355,22355,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858",291190,"Iaçu","BA",2009,29119011,"Prefeitura Municipal de Iaçu","PMI","Local","Esgoto","Administração pública direta",NA,1,21789,21789,28602,28602,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",291210,"Ibicaraí","BA",2017,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,17338,NA,23529,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860",291210,"Ibicaraí","BA",2015,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,17706,NA,24029,NA,NA,NA,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861",291210,"Ibicaraí","BA",2014,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,17908,NA,24303,NA,NA,NA,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862",291210,"Ibicaraí","BA",2012,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,17360,NA,23560,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",291210,"Ibicaraí","BA",2011,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,17618,NA,23910,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864",291210,"Ibicaraí","BA",2010,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,17885,NA,24272,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865",291210,"Ibicaraí","BA",2009,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,18325,NA,24569,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866",291210,"Ibicaraí","BA",2008,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,18638,NA,24989,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867",291210,"Ibicaraí","BA",2007,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,18461,NA,24752,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868",291210,"Ibicaraí","BA",2006,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,18495,NA,27610,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869",291210,"Ibicaraí","BA",2005,29121011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,18620,NA,27797,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870",291220,"Ibicoara","BA",2014,29122011,"Prefeitura Municipal de Ibicoara","PMI","Local","Esgoto","Administração pública direta",0,1,12247,12247,19309,19309,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871",291220,"Ibicoara","BA",2013,29122011,"Prefeitura Municipal de Ibicoara","PMI","Local","Esgoto","Administração pública direta",0,1,12096,12096,19071,19071,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",291220,"Ibicoara","BA",2012,29122011,"Prefeitura Municipal de Ibicoara","PMI","Local","Esgoto","Administração pública direta",0,1,11293,11293,17805,17805,NA,NA,NA,1,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873",291230,"Ibicuí","BA",2017,29123011,"Prefeitura Municipal de Ibicuí","PMI","Local","Esgoto","Administração pública direta",0,1,12730,12730,16796,16796,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874",291280,"Ibirapuã","BA",2017,29128011,"Prefeitura Municipal de Ibirapuã","PMIBI","Local","Esgoto","Administração pública direta",0,1,5042,5042,8852,8852,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",291280,"Ibirapuã","BA",2016,29128011,"Prefeitura Municipal de Ibirapuã","PMIBI","Local","Esgoto","Administração pública direta",0,1,5010,5010,8796,8796,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876",291280,"Ibirapuã","BA",2014,29128011,"Prefeitura Municipal de Ibirapuã","PMIBI","Local","Esgoto","Administração pública direta",0,1,4939,4939,8671,8671,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",291280,"Ibirapuã","BA",2013,29128011,"Prefeitura Municipal de Ibirapuã","PMIBI","Local","Esgoto","Administração pública direta",0,1,4901,4901,8603,8603,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",291280,"Ibirapuã","BA",2012,29128011,"Prefeitura Municipal de Ibirapuã","PMIBI","Local","Esgoto","Administração pública direta",0,1,4606,4606,8086,8086,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879",291340,"Igaporã","BA",2012,29134011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,7881,NA,15238,NA,NA,NA,NA,1,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880",291340,"Igaporã","BA",2011,29134011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,7873,NA,15222,NA,NA,NA,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881",291340,"Igaporã","BA",2010,29134011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,7864,NA,15205,NA,NA,NA,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882",291340,"Igaporã","BA",2009,29134011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,7634,NA,14970,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883",291370,"Inhambupe","BA",2017,29137011,"Prefeitura Municipal de Inhambupe","PMI","Local","Esgoto","Administração pública direta",0,1,17421,17421,40453,40453,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",291370,"Inhambupe","BA",2016,29137011,"Prefeitura Municipal de Inhambupe","PMI","Local","Esgoto","Administração pública direta",0,1,17617,17617,40908,40908,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",291450,"Irará","BA",2017,29145011,"Prefeitura Municipal de Irará","PMI","Local","Água","Administração pública direta",1,0,12234,NA,29879,NA,NA,NA,NA,1,1,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",291450,"Irará","BA",2016,29145011,"Prefeitura Municipal de Irará","PMI","Local","Água","Administração pública direta",1,0,12170,NA,29723,NA,NA,NA,NA,1,1,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",291450,"Irará","BA",2015,29145011,"Prefeitura Municipal de Irará","PMI","Local","Água","Administração pública direta",1,0,12263,NA,29950,NA,NA,NA,NA,1,1,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",291450,"Irará","BA",2014,29145011,"Prefeitura Municipal de Irará","PMI","Local","Água","Administração pública direta",1,0,12189,NA,29770,NA,NA,NA,NA,1,1,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",291450,"Irará","BA",2013,29145011,"Prefeitura Municipal de Irará","PMI","Local","Água","Administração pública direta",1,0,12111,NA,29579,NA,NA,NA,NA,1,1,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",291450,"Irará","BA",2012,29145011,"Prefeitura Municipal de Irará","PMI","Local","Água","Administração pública direta",1,NA,11388,NA,27814,NA,NA,NA,NA,1,1,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",291480,"Itabuna","BA",2017,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,215620,215620,221046,221046,0,1,0,1,1,1,2,2,0,1,0,2009,2009,NA,NA,NA,NA
"892",291480,"Itabuna","BA",2016,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,214976,214976,220386,220386,0,1,0,1,1,1,2,2,0,1,0,2009,2009,NA,NA,NA,NA
"893",291480,"Itabuna","BA",2015,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,214287,214287,219680,219680,0,1,0,1,1,1,2,2,0,1,0,2009,2009,NA,NA,NA,NA
"894",291480,"Itabuna","BA",2014,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,213551,213551,218925,218925,0,1,0,1,1,1,2,2,0,1,0,2009,2009,NA,NA,NA,NA
"895",291480,"Itabuna","BA",2013,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,212770,212770,218124,218124,0,1,0,1,1,1,2,2,0,1,0,2009,2009,NA,NA,NA,NA
"896",291480,"Itabuna","BA",2012,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,200831,200831,205885,205885,0,1,0,1,1,1,2,2,0,1,0,2009,2009,NA,NA,NA,NA
"897",291480,"Itabuna","BA",2011,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,200247,200247,205286,205286,0,1,0,1,1,1,2,2,0,1,0,2009,2009,NA,NA,NA,NA
"898",291480,"Itabuna","BA",2010,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,199643,199643,204667,204667,0,1,0,1,1,1,2,2,0,1,0,2009,2009,NA,NA,NA,NA
"899",291480,"Itabuna","BA",2009,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,207691,207691,213656,213656,1,0,0,1,1,1,2,2,1,0,0,NA,NA,NA,NA,NA,NA
"900",291480,"Itabuna","BA",2008,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,206319,206319,212245,212245,1,0,0,1,1,1,2,2,1,0,0,NA,NA,NA,NA,NA,NA
"901",291480,"Itabuna","BA",2007,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,204724,204724,210604,210604,1,0,0,1,1,1,2,2,1,0,0,NA,NA,NA,NA,NA,NA
"902",291480,"Itabuna","BA",2006,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,199345,199345,205070,205070,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",291480,"Itabuna","BA",2005,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,198126,198126,203816,203816,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",291480,"Itabuna","BA",2004,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,196869,196869,202523,202523,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",291480,"Itabuna","BA",2003,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,194597,194597,200186,200186,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",291480,"Itabuna","BA",2002,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,191184,191184,199073,199073,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",291480,"Itabuna","BA",2001,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",1,1,191184,191184,197829,197829,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",291480,"Itabuna","BA",2000,29148011,"Empresa Municipal de Água e Saneamento Ambiental S/A","EMASA","Local","Água e Esgoto","Sociedade de economia mista com administração pública",NA,NA,190888,190888,196675,196675,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
